Company Name,Street Address,City,State,Zip Code,Zip Plus,Contact First Name,Contact Last Name,Contact Title,Phone,Business Description,Primary NAICS,NAICS2,NAICS3,NAICS4,NAICS5,Business Type,County,Employee,Annual Sales,URL,Year Established
Hey Beer Bottle Shop LLC,4405 Wrightsville Ave # A,Wilmington,NC,28403,6348,Michael D,Duffy,Other,9100001111,Beer & Ale-Retail,445310,,,,,Private,New Hanover,4,349000,,2015
Hickey's ABC Store,156 2nd St,Cheraw,SC,29520,2728,John,Hickey,Owner,8435377535,Liquors-Retail,445310,445310,,,,Private,Chesterfield,2,373000,,1984
Hickory Wine Shoppe,238 Union Sq NW,Hickory,NC,28601,6110,,,,8283244441,Wines-Retail,445310,453220,,,,Private,Catawba,3,744000,,1999
High Country ABC Store,4501 Tynecastle Hwy,Banner Elk,NC,28604,7257,Sara,Brewer,Manager,8288988282,Liquors-Retail,445310,,,,,Private,Avery,5,880000,ABC.NC.GOV,2012
High Craft Beer,2716 Nc 55 Hwy,Cary,NC,27519,6205,Megan,Ganzert,Owner,9192676593,Beer & Ale-Retail,445310,,,,,Private,Wake,2,39000,HIGHCRAFTBEER.COM,2014
High Point ABC Store,4835 W Wendover Ave # 147,Jamestown,NC,27282,8500,Pat,Foster,Manager,3368562603,Liquors-Retail,445310,,,,,Private,Guilford,2,738000,HIGHPOINTABC.COM,2012
High Spirits Beverage Co LLC,116 E Broad St,Greenville,SC,29601,2812,Tammy,Johnson,President,8642484850,Liquors-Retail,445310,,,,,Private,Greenville,2,748000,LIQUID-CATERING.COM,2011
High Surf Spirits,1610 Highway 17 S # A,Surfside Beach,SC,29575,6082,Scott,Lauer,Owner,8436503453,Liquors-Retail,445310,445310,,,,Private,Horry,1,340000,,2000
Highland Spirits,10862 Anderson Rd,Piedmont,SC,29673,9418,,,,8642691069,Liquors-Retail,445310,,,,,Private,Anderson,2,956000,,2006
Highlands ABC Store,81 Highlands Walk,Highlands,NC,28741,,Kevin,Vinson,Manager,8285265470,Liquors-Retail,445310,445310,,,,Private,Macon,3,621000,ABC.NC.GOV,1997
Highpoint ABC,201 W Fairfield Rd,High Point,NC,27263,1925,Rosalind,Stewart,Site Manager,3364342146,Liquors-Retail,445310,,,,,Private,Guilford,5,1845000,HIGHPOINTABC.COM,1989
Highway 9 ABC,1412 Pageland Hwy,Lancaster,SC,29720,8540,Tamara,Brooks,Manager,8032851139,Liquors-Retail,445310,445310,,,,Private,Lancaster,2,493000,,1995
Hill Top Beverage,12 Hefner St # 103,East Ellijay,GA,30540,8187,John,Chae,Owner,7066365156,Liquors-Retail,445310,423830,424490,445310,445310,Private,Gilmer,3,690000,HILLTOPBEVERAGE.COM,2001
Hillsborough Wine,118 S Churton St,Hillsborough,NC,27278,2538,Todd,Wielar,Owner,9197324343,Wines-Retail,445310,,,,,Private,Orange,2,227000,CHAPELHILLWINECOMPANY.COM,2003
Hitching Post Pizza Pkg Store,740 S Main St,Ellijay,GA,30540,3604,Al,Hoyle,Owner,7062769924,Beer & Ale-Retail,445310,424810,722511,722513,722511,Private,Gilmer,4,920000,,1984
Hoke County ABC Store,384 Laurinburg Rd,Raeford,NC,28376,2525,Mike,Summers,Manager,9108752020,Liquors-Retail,445310,,,,,Private,Hoke,8,1263000,ABC.NC.GOV,1999
Holmes Spirits,2203 Chattanooga Rd,Dalton,GA,30720,2964,Chris,Chandra,Owner,7062261198,Liquors-Retail,445310,445310,,,,Private,Whitfield,2,553000,,1996
Holston Package Store,4207 Asheville Hwy,Knoxville,TN,37914,3508,,,,8655250774,Liquors-Retail,445310,445310,,,,Private,Knox,2,705000,,1984
Hometown Liquor & Wine Store,113 N Granard St,Gaffney,SC,29341,2342,,,,8646495090,Liquors-Retail,445310,445310,,,,Private,Cherokee,2,463000,,2014
Hook & Ladder Distillery,316 Broad St,Kingsport,TN,37660,4206,Kenneth,Draper,Owner,4233439631,Liquors-Retail,445310,445310,,,,Private,Sullivan,3,728000,HOOKLADDERSHINE.COM,2016
Hooter Ray Spirits,2569 E Highway 76,Marion,SC,29571,6347,Ray,Little,Owner,8434236701,Liquors-Retail,445310,,,,,Private,Marion,2,373000,,2006
Hope Valley Wine & Beverage,4711 Hope Valley Rd,Durham,NC,27707,5651,,,,9194035200,Wines-Retail,445310,,,,,Private,Durham,2,551000,HOPEVALLEYWINEANDBEVERAGE.COM,2016
Hops & Vines,797 Haywood Rd # 100,Asheville,NC,28806,3105,Alex,Buckerholtz,Owner,8282525275,Beer & Ale-Retail,445310,423820,,,,Private,Buncombe,4,1792000,HOPSANDVINES.NET,2008
Horry Spirits Liquor Store,4810 Broad St,Loris,SC,29569,2428,Pavlomi,Patel,Manager,8437561078,Liquors-Retail,445310,445310,,,,Private,Horry,1,340000,,1986
Howard Liquors Inc,108 Rutherford Rd,Greenville,SC,29609,5463,Peter,Amin,Owner,8642324705,Liquors-Retail,445310,445310,,,,Private,Greenville,2,748000,,2007
Hub City Spirit,916 Howard St,Spartanburg,SC,29303,2830,Jay,Thorn,Owner,8645865440,Liquors-Retail,445310,,,,,Private,Spartanburg,4,,HUBCITYSPIRITS.COM,2018
Hurricane Liquor,4390 Highway 17 # C2,Murrells Inlet,SC,29576,6433,Jim,West,Owner,8433572300,Liquors-Retail,445310,445310,,,,Private,Georgetown,1,236000,HURRICANELIQUOR.COM,2007
Hyde County ABC Stores,20121 US Highway 264,Swanquarter,NC,27885,9344,Sue,Pointe,Manager,2529283281,Liquors-Retail,445310,,,,,Private,Hyde,2,367000,HYDECOUNTYNC.GOV,2008
Indian Trail ABC Board,5880 W Highway 74,Indian Trail,NC,28079,3759,Charles,Fowler,Manager,7048217667,Liquors-Retail,445310,445310,,,,Private,Union,7,1607000,,2010
Interstate Spirits & Wine,381 Woodmont Rd,Newport,TN,37821,7609,Dale,Cody,Owner,4236130075,Liquors-Retail,445310,445310,,,,Private,Cocke,2,427000,,2000
Island Beverage,1206 Lake Park Blvd N,Carolina Beach,NC,28428,4165,Bryan G,Parker,Owner,9107071423,Liquors-Retail,445310,424490,445310,,,Private,New Hanover,5,436000,ISLANDBEVERAGECB.COM,2015
Island Spice & Wine,40246 Nc 12 Hwy,Avon,NC,27915,1295,Donna,Hashtani,Owner,2529957750,Wines-Retail,445310,,,,,Private,Dare,1,236000,,1996
Island Spirits,4014 Highway 17 S,North Myrtle Bch,SC,29582,5061,James,Mc Corkle,Owner,8432730628,Liquors-Retail,445310,,,,,Private,Horry,2,679000,,2015
J & D Liquors,1600 Tribble St,Anderson,SC,29625,3653,,,,8648449111,Liquors-Retail,445310,445310,,,,Private,Anderson,2,956000,,2015
J & K Liquors,580 Anderson Rd N,Rock Hill,SC,29730,7300,Dawn,Hooper,Manager,8039806652,Liquors-Retail,445310,445310,,,,Private,York,1,474000,,2012
J & S Liquors,5203 Highway 14,Laurens,SC,29360,4356,Tracy,Davis,Manager,8648760819,Liquors-Retail,445310,445310,,,,Private,Laurens,1,193000,,2012
J D's Spirits of Nmb Inc,751 Main St,North Myrtle Bch,SC,29582,3029,,,,8432803492,Liquors-Retail,445310,445310,,,,Private,Horry,2,679000,,2010
J D's Spirits of Nmb Inc,9658 N Kings Hwy,Myrtle Beach,SC,29572,4006,Effie,Vandoros,Owner,8434493905,Liquors-Retail,445310,445310,,,,Private,Horry,2,679000,,2010
J L Spirits,4630 Augusta Rd,Greenville,SC,29605,1444,Walter,Davenport,Owner,8642775658,Liquors-Retail,445310,445310,445310,,,Private,Greenville,2,748000,,1984
J P Liquor Store,8047 Asheville Hwy,Spartanburg,SC,29303,1560,J S,Patell,Owner,8645039880,Liquors-Retail,445310,,,,,Private,Spartanburg,1,344000,,1999
J P Liquors,2290 Glenns Bay Rd,Myrtle Beach,SC,29575,8617,Julia,Provenzano,Owner,8436505286,Liquors-Retail,445310,445310,,,,Private,Horry,2,679000,,2008
Jack Brown's Beer-Burger Joint,805 Dickinson Ave,Greenville,NC,27834,3149,Ryan,Naegel,Manager,2526896827,Beer & Ale-Retail,445310,,,,,Private,Pitt,25,5793000,JACKBROWNSJOINT.COM,2018
Jackie's Package Store,405 N Congress St,Winnsboro,SC,29180,1124,Jackie,Mensey,Owner,8036354561,Liquors-Retail,445310,,,,,Private,Fairfield,2,433000,,1984
Jackie's Two,985 Columbia Rd,Winnsboro,SC,29180,,,,,8036359987,Liquors-Retail,445310,,,,,Private,Fairfield,2,433000,,2016
Jarvis Street Bottle Shop,211 S Jarvis St # 106,Greenville,NC,27858,2052,Tandi,Mahn,Owner,2523642840,Liquors-Retail,445310,445310,,,,Private,Pitt,2,464000,JARVISSTREETBOTTLESHOP.COM,2016
Jasper Beverage-Tobacco Outlet,1109 E Church St,Jasper,GA,30143,1907,Nick,Patel,Owner,7066927955,Liquors-Retail,445310,424490,445299,445310,,Private,Pickens,2,431000,,1998
Jax Liquor Store,1300 E Morris St,Dalton,GA,30721,3690,,,,7062266855,Liquors-Retail,445310,445310,,,,Private,Whitfield,1,277000,,1986
Jc Liquors,11983 Ocean Hwy,Pawleys Island,SC,29585,5401,,,,8439791313,Liquors-Retail,445310,,,,,Private,Georgetown,2,472000,,2009
Jeffreys Warehouses Inc,2026 US Highway 70 W,Goldsboro,NC,27530,9542,George C,Jeffreys,CEO,9197347777,Beer & Ale-Retail,445310,,,,,Private,Wayne,4,858000,,2011
Jenkins Liquor Store,105 N Alabama Ave,Chesnee,SC,29323,1201,Larry,Jenkins,Owner,8644613114,Liquors-Retail,445310,445310,,,,Private,Spartanburg,2,688000,,1986
Jerry's Food Wine & Spirits,7220 Wrightsville Ave,Wilmington,NC,28403,7230,Jerry,Rouse,Owner,9102568847,Wines-Retail,445310,,,,,Private,New Hanover,11,958000,JERRYSFOODANDWINE.COM,2007
Jim's Variety Shop,719 E Mcgregor St,Pageland,SC,29728,2323,Jimmy,Jordan,Owner,8436725221,Liquors-Retail,445310,,,,,Private,Chesterfield,8,1492000,,2001
JJY Liquor Store,101 W Walnut Ave # 13,Dalton,GA,30720,8426,Yan Bin,Chen,CEO,7062710103,Liquors-Retail,445310,445310,,,,Private,Whitfield,1,277000,,2007
Jks Liquor Store,2742 E Cherokee St,Blacksburg,SC,29702,7377,,,,8649367737,Liquors-Retail,445310,445310,,,,Private,Cherokee,2,463000,,2005
John Inc,2200 Westinghouse Blvd # 101,Raleigh,NC,27604,2491,Mark,Najafie,Other,9197134310,Beer & Ale-Retail,445310,,,,,Private,Wake,2,39000,JOHNINCORPORATED.COM,2010
Johnny's Discount Party Shop,1985 Highway 321 N,Clover,SC,29710,6650,Johnny,Ridley,Owner,8032226757,Beer & Ale-Retail,445310,,,,,Private,York,2,948000,,1995
Johnston County ABC Store,160 Glen Rd,Garner,NC,27529,7901,Tina,Dickerson,Manager,9197730501,Liquors-Retail,445310,,,,,Private,Johnston,8,1909000,ABCSTORES.COM,2015
Jones ABC,712 Chester Ave,Great Falls,SC,29055,1212,Robert,Jones,Owner,8034823210,Liquors-Retail,445310,,,,,Private,Chester,3,578000,,2008
Jonesboro Wine & Spirits,1000 W Jackson Blvd,Jonesborough,TN,37659,5397,,,,4237883828,Liquors-Retail,445310,445310,,,,Private,Washington,5,1501000,,2012
Justice Brewing LLC,1127 Sweeten Creek Rd,Asheville,NC,28803,1728,Erica,Justice,Manager,8285752785,Beer & Ale-Retail,445310,,,,,Private,Buncombe,4,1792000,SWEETENCREEK.COM,2015
K Craft Beer & Wine,858 Brawley School Rd # B,Mooresville,NC,28117,8208,Kurt,Ostdiek,Owner,7047285061,Beer & Ale-Retail,445310,,,,,Private,Iredell,1,250000,KCRAFTBEERANDWINEMOORESVILLE.COM,2016
Katbird's Wine & Gourmet,230 E Main St,Abingdon,VA,24210,2904,Katherine,Rose,Owner,2766230001,Wines-Retail,445310,445299,722515,,,Private,Washington,2,459000,KATBIRDSWINE.COM,1996
Keiths ABC,186 Jersey St,Cheraw,SC,29520,2844,Keith,Smith,Owner,8435377797,Liquors-Retail,445310,445310,,,,Private,Chesterfield,1,187000,KEITHURBAN.NET,1984
Kelley's Package Store,4528 W Stone Dr,Kingsport,TN,37660,1049,John,Kelley,Owner,4232451533,Liquors-Retail,445310,445310,453998,561910,,Private,Sullivan,4,971000,,1997
Kenansville ABC Store,119 Mallard St,Kenansville,NC,28349,,Carla,Drinkwater,Manager,9102960939,Liquors-Retail,445310,,,,,Private,Duplin,3,543000,ABC.NC.GOV,1994
Kershaw ABC Store,7292 Kershaw Camden Hwy,Kershaw,SC,29067,,Robert C,Failejr,Owner,8034759023,Liquors-Retail,445310,445310,,,,Private,Lancaster,3,739000,,1993
Keys Liquor Corner,221 Sibley St,Spartanburg,SC,29301,1407,Betsy,Phetasa,Owner,8646999240,Liquors-Retail,445310,445310,,,,Private,Spartanburg,1,344000,,2012
Kings Mountain ABC Store,220 Cleveland Ave,Kings Mountain,NC,28086,3106,Aileene,Ormand,Manager,7047397449,Liquors-Retail,445310,,,,,Private,Cleveland,6,1281000,,1990
Klees ABC Package & Party Mart,703 N Main St,Clover,SC,29710,7382,Rocky,Patel,Owner,8032224346,Liquors-Retail,445310,445310,,,,Private,York,1,474000,,1984
Knox Whiskey Works LLC,516 W Jackson Ave,Knoxville,TN,37902,1334,Cynthia,Nichols,Owner,8655252372,Liquors-Retail,445310,424820,,,,Private,Knox,6,2114000,,2015
Knoxville Wine & Spirits,10741 Kingston Pike,Concord,TN,37934,3002,,,,8652887670,Wines-Retail,445310,,,,,Private,Knox,8,2818000,FARRAGUTWINES.COM,2013
L & J Spirits,959 Oakland Rd,Hamer,SC,29547,7149,,,,8437742096,Liquors-Retail,445310,,,,,Private,Dillon,2,404000,,2009
L F Wine Inc,800 Sunrunner Pl # 100,Wilmington,NC,28405,5320,Jessi,Reutter,Owner,9100001111,Wines-Retail,445310,,,,,Private,New Hanover,4,349000,,2016
La Bouteille,10 N Trade St,Tryon,NC,28782,3499,Vaishali,Block,Owner,8288596473,Wines-Retail,445310,,,,,Private,Polk,3,558000,LABOUTEILLE.NET,2015
Lake,5081 Charlotte Hwy,Clover,SC,29710,8098,Vince,Mugavero,Owner,8038318161,Liquors-Retail,445310,445310,,,,Private,York,4,1895000,LIQUORATTHELAKE.COM,1984
Lake Lure ABC Stores,2654 Memorial Hwy,Lake Lure,NC,28746,,Charles,Mc Entire,Manager,8286252306,Liquors-Retail,445310,445310,,,,Private,Rutherford,3,588000,,1999
Lakeview Spirits,102 Lakeview Blvd,Hartsville,SC,29550,3059,Rakesh,Kumavat,Owner,8433399721,Liquors-Retail,445310,,,,,Private,Darlington,2,431000,,2011
Lang's Liquor Store,8878 Kingston Pike # A,Knoxville,TN,37923,5001,John,Tweedall,Owner,8656913123,Liquors-Retail,445310,445310,,,,Private,Knox,6,2114000,LANGESLIQUORSTORE.COM,1996
Last Call ABC,936 E Liberty St,York,SC,29745,1662,,,,8036844419,Liquors-Retail,445310,445310,,,,Private,York,2,948000,,2000
Laurel Park Wine Market,6 Wickham Way,Hendersonville,NC,28791,1732,,,,8286963283,Wines-Retail,445310,,,,,Private,Henderson,2,472000,TRUEVINEIMPORTS.COM,2007
Lenoir ABC Store,115 ABC Ct NE,Lenoir,NC,28645,4400,Marvin,Lovins,Manager,8287546820,Liquors-Retail,445310,,,,,Private,Caldwell,12,2532000,LENOIRABC.COM,2002
Lenoir ABC Store,1326 Connelly Springs Rd,Lenoir,NC,28645,6397,Tarina,Woody,Manager,8287585308,Liquors-Retail,445310,,,,,Private,Caldwell,4,844000,LENOIRABC.COM,2005
Lenoir County ABC Board Office,110 S Herritage St,Kinston,NC,28501,1109,Brantley,Uzzell,Manager,2525230775,Liquors-Retail,445310,921120,921190,,,Private,Lenoir,3,926000,LENOIR.ABC.NC.GOV,1989
Liberty ABC Board,423 W Swannanoa Ave,Liberty,NC,27298,,Anthony,Beasley,Manager,3366223311,Liquors-Retail,445310,445310,,,,Private,Randolph,5,1069000,RTMC.NET,1994
Liberty Liquor Emporium,578 W Main St # 1,Liberty,SC,29657,9116,,,,8648430777,Liquors-Retail,445310,445310,,,,Private,Pickens,1,238000,,1984
Liberty Tavern,7976 Market St,Wilmington,NC,28411,9382,Stan,Alessandro,Owner,9105993807,Liquors-Retail,445310,722410,,,,Private,New Hanover,8,697000,LIBERTYTAVERNNC.COM,2013
Lifted Spirits,108 Redfield Pl,Goldsboro,NC,27530,5417,,,,9190001111,Liquors-Retail,445310,,,,,Private,Wayne,5,1073000,,2015
Light House Wine & Liquor,1933 W Elk Ave,Elizabethton,TN,37643,3734,,,,4235429463,Liquors-Retail,445310,445310,445310,,,Private,Carter,3,655000,,2013
Lighthouse Beer & Wine,220 Causeway Dr,Wrightsville Bch,NC,28480,1735,Jason,Adams,Owner,9102568622,Beer & Ale-Retail,445310,423820,445310,,,Private,New Hanover,3,262000,LIGHTHOUSEBEERANDWINE.COM,1998
Lil Robert's Place,25 Union St S,Concord,NC,28025,5009,Robert,Burrage,Owner,7047952337,Beer & Ale-Retail,445310,,,,,Private,Cabarrus,4,930000,LILROBERTSPLACE.COM,2010
Lincoln County ABC Store,7531 Waterside Crossing Blvd,Denver,NC,28037,3003,David,Goodnight,Manager,7048200665,Liquors-Retail,445310,445310,,,,Private,Lincoln,8,1799000,ABC.NC.GOV,2004
Lincolnton ABC Store,105 Stanford Rd,Lincolnton,NC,28092,3957,Bert,Honeycutt,Manager,7047354466,Liquors-Retail,445310,,,,,Private,Lincoln,5,1125000,,1995
Liquor & Wine of the Smokies,115 N Mountain Trl,Gatlinburg,TN,37738,5103,Hunter,Mcintosh,Owner,8654364249,Wines-Retail,445310,445310,445310,,,Private,Sevier,4,1014000,LIQUORANDWINEOFTHESMOKIES.COM,2011
Liquor & Wine World,1301 W Wade Hampton Blvd,Greer,SC,29650,1120,,,,8644699656,Liquors-Retail,445310,,,,,Private,Greenville,2,748000,,2017
Liquor At the Lake,4034 Charlotte Hwy # 104,Clover,SC,29710,6094,,,,8038311303,Liquors-Retail,445310,445310,,,,Private,York,2,948000,LIQUORATTHELAKE.COM,2014
Liquor Barn,2926 Boones Creek Rd,Johnson City,TN,37615,4656,Debbie,Chester,Manager,4232826874,Liquors-Retail,445310,,,,,Private,Washington,6,1801000,LIQUORBARNJC.COM,2013
Liquor Barn,404 Roy Martin Rd # 10,Johnson City,TN,37615,2249,,,,4238065192,Liquors-Retail,445310,,,,,Private,Washington,5,1501000,,2017
Liquor Cabinet,3491 Belle Terre Blvd,Myrtle Beach,SC,29579,8405,Glen,Jones,Manager,8432368356,Liquors-Retail,445310,445310,,,,Private,Horry,1,340000,,2012
Liquor Mart,1315 S Pleasantburg Dr,Greenville,SC,29605,1330,Kerry,Fair Jr,Manager,8642770273,Liquors-Retail,445310,445310,,,,Private,Greenville,4,1496000,BI-LO.COM,1984
Liquor Npnh,320 E Smith St,Timmonsville,SC,29161,1822,Navine,Patel,Owner,8433465593,Liquors-Retail,445310,445310,,,,Private,Florence,2,433000,,1991
Liquor Pointe,5844 Reidville Rd,Moore,SC,29369,9758,,,,8644853315,Liquors-Retail,445310,,,,,Private,Spartanburg,2,688000,,2018
Liquor Pointe II,2153 E Main St,Duncan,SC,29334,8724,Bo,Karow,Owner,8644860777,Liquors-Retail,445310,445310,,,,Private,Spartanburg,1,344000,,2008
Liquor Stores,500 Bragg Blvd,E Fayetteville,NC,28301,4812,,,,2083344014,Liquors-Retail,445310,,,,,Private,Cumberland,4,946000,,2018
Liquor Xpress,6615 Calhoun Memorial Hwy,Easley,SC,29640,3681,,,,8644426502,Liquors-Retail,445310,445310,,,,Private,Pickens,2,475000,,2015
Liquorland of Lake City,221 N Ron Mcnair Blvd,Lake City,SC,29560,2437,,,,8433744030,Liquors-Retail,445310,445310,,,,Private,Florence,2,433000,,2010
Liquors of Florence,1200 W Evans St,Florence,SC,29501,3322,Mel,Patel,Manager,8436650407,Liquors-Retail,445310,445310,,,,Private,Florence,2,433000,KINGFLORENCEGM.COM,1984
Litchfield Liquors,115 Willbrook Blvd # G,Pawleys Island,SC,29585,6542,Michael,Hoopes,Owner,8432350634,Liquors-Retail,445310,,,,,Private,Georgetown,5,1178000,LITCHFIELDWINEANDLIQUORS.COM,1988
Little John's Package Store,1922 E Magnolia Ave,Knoxville,TN,37917,8024,John,Roberts,Owner,8655238573,Liquors-Retail,445310,445310,,,,Private,Knox,6,2114000,,1984
Locust ABC Board,1008 Main St W,Locust,NC,28097,9774,Heather,Huegey,Manager,7047810302,Liquors-Retail,445310,,,,,Private,Stanly,8,1641000,,2008
Lucky Stop ABC,1385 Charlotte Hwy,Lancaster,SC,29720,2806,,,,8032858730,Liquors-Retail,445310,445310,,,,Private,Lancaster,2,493000,,2015
Lumberton ABC Board,150 Wintergreen Dr,Lumberton,NC,28358,1100,Rod,Page,Manager,9106189022,Liquors-Retail,445310,,,,,Private,Robeson,12,2616000,LUMBERTONHONDA.COM,1997
Lumina Wine & Beer,152 Sunset Ave,Asheboro,NC,27203,5634,Patricia V,Banker,Other,3366101060,Wines-Retail,445310,,,,,Private,Randolph,5,1069000,,2009
Lytle's Lounge,147 Old Converse Rd,Spartanburg,SC,29307,1258,Melvin,Lytle,Owner,8645794676,Beer & Ale-Retail,445310,,,,,Private,Spartanburg,2,688000,,1984
M C's Package Store,7500 Strawberry Plains Pike,Knoxville,TN,37924,4311,Chester,Crowley,Owner,8659321226,Liquors-Retail,445310,445310,445310,,,Private,Knox,2,705000,MCSWINESANDLIQUOR.COM,2001
M J ABC,728 Dewitt Dr # C,Lugoff,SC,29078,9069,Monty,Jones,Owner,8034381170,Liquors-Retail,445310,445310,,,,Private,Kershaw,2,409000,,2011
Mac's ABC Package Shop,102 Cashua Ferry Rd,Darlington,SC,29532,2302,Joe,Mac Lamb,Owner,8433952322,Liquors-Retail,445310,,,,,Private,Darlington,2,431000,,2009
Mad Anthonys Bottle Shop-Beer,180 Legion Dr,Waynesville,NC,28786,4436,,,,8282469249,Beer & Ale-Retail,445310,,,,,Private,Haywood,4,882000,,2015
Maganas Liquors,604 Martin Luther King Jr Blvd,Dalton,GA,30721,3204,Baldavar,Magana,Owner,7062782601,Liquors-Retail,445310,445310,,,,Private,Whitfield,2,553000,,1985
Maggie B's Wine & Spec Store,10 S Main St # C,Weaverville,NC,28787,4508,Elsteth,Brown,Owner,8286451111,Wines-Retail,445310,,,,,Private,Buncombe,1,448000,MAGGIEBSWINE.COM,2009
Magnolia Package Store,3122 E Magnolia Ave,Knoxville,TN,37914,4522,,,,8656339008,Liquors-Retail,445310,445310,,,,Private,Knox,4,1409000,,2008
Major ABC & Party Shop,326 E Shockley Ferry Rd,Anderson,SC,29624,3824,Franky,Major,Owner,8642263317,Liquors-Retail,445310,532289,,,,Private,Anderson,2,956000,,1984
Major Discount Wine & Spirits,154 Civic Center Blvd,Anderson,SC,29625,1749,,,,8644018447,Liquors-Retail,445310,425120,445310,,,Private,Anderson,2,956000,,2014
Mansours Liquors,2111 N Pleasantburg Dr,Greenville,SC,29609,3136,,,,8645688858,Liquors-Retail,445310,,,,,Private,Greenville,2,748000,,2016
Margaret & Maxwell,5 All Souls Cres,Asheville,NC,28803,2671,Todd,Jones,Owner,8285523905,Wines-Retail,445310,,,,,Private,Buncombe,2,,ASHEVILLEWINESALON.COM,2019
Martin County ABC Store,708 N Main St,Robersonville,NC,27871,,Chris,Bullock,Manager,2527953939,Liquors-Retail,445310,,,,,Private,Martin,1,309000,MARTINCOUNTYNCGOV.COM,1994
Mary's Spirits & Fine Wines,212 E Washington St,Rogersville,TN,37857,3320,David,Watson,Owner,4232933130,Liquors-Retail,445310,,,,,Private,Hawkins,6,1077000,JCLUTCH.COM,2013
Matt's ABC Store,772 Oak Forest Ln,Myrtle Beach,SC,29577,9736,Matt,Nichols,Owner,8434452670,Liquors-Retail,445310,445310,,,,Private,Horry,1,340000,MATSHOP.COM,2006
Mauldin Liquors,516 N Main St,Mauldin,SC,29662,2308,Lisa,Patel,Manager,8642880951,Wines-Retail,445310,445310,,,,Private,Greenville,2,748000,,1984
Mayberry Distillery,461 N South St,Mt Airy,NC,27030,3533,Vann,Mccoy,Owner,3367196860,Wines-Retail,445310,312140,,,,Private,Surry,6,1306000,MAYBERRYSPIRITS.COM,2015
Mccoll Discount Liquor,202 N Main St,Mc Coll,SC,29570,2312,Bobby,Goraya,Owner,8435236073,Liquors-Retail,445310,445310,,,,Private,Marlboro,1,172000,,2007
Mcdaniel's Liquor Store,708 Saluda St,Rock Hill,SC,29730,5742,Paul,Mc Daniel,Owner,8033281810,Liquors-Retail,445310,445310,,,,Private,York,4,1895000,,1984
Mcdaniel's Liquor Store,810 E Main St # C,Laurens,SC,29360,3547,Sheila,Mc Daniel,Owner,8646810355,Liquors-Retail,445310,445310,,,,Private,Laurens,2,385000,,2010
Mcdaniel's Package Store,122 Willard Rd,Clinton,SC,29325,1764,Edward,Mc Daniel,Owner,8649381218,Liquors-Retail,445310,,,,,Private,Laurens,1,193000,,2003
Mcdaniel's Package Store,20820 Highway 76 E,Laurens,SC,29360,7660,Edward,Mc Daniel,Owner,8646832055,Liquors-Retail,445310,445310,,,,Private,Laurens,2,385000,,2001
Mcritchie Wine Co,,Thurmond,NC,28683,,,,,3368743003,Wines-Retail,445310,,,,,Private,Wilkes,2,407000,MCRITCHIEWINE.COM,2013
Mcscrooge's Wines & Liquor,307 N Peters Rd,Knoxville,TN,37922,2331,E I,Gettelsinger,Owner,8656916463,Wines-Retail,445310,445310,445310,445310,,Private,Knox,10,3522000,MCSCROOGES.COM,1993
Meckabc,1332 Central Ave,Charlotte,NC,28205,5010,Richard,Sisson,Manager,9802166992,Liquors-Retail,445310,,,,,Private,Mecklenburg,4,2024000,MECKABC.COM,2017
Mecklenburg ABC,3904 Colony Rd # E,Charlotte,NC,28211,5024,Jason,Hughes,CEO,7042951178,Liquors-Retail,445310,445310,,,,Private,Mecklenburg,3,1518000,MECKABC.COM,1958
Mecklenburg ABC Board,9737 Callabridge Ct,Charlotte,NC,28216,,Joseph,Buell,Manager,7042957603,Liquors-Retail,445310,445310,,,,Private,Mecklenburg,4,2024000,MECKABC.COM,1958
Mecklenburg ABC Liquor Store,1609 N Graham St,Charlotte,NC,28206,3023,,,,7043344148,Liquors-Retail,445310,,,,,Private,Mecklenburg,4,2024000,MECKABC.COM,1958
Mecklenburg ABC Store,16019 Lancaster Hwy,Charlotte,NC,28277,,Mike,Mc Giff,Manager,7045448334,Liquors-Retail,445310,445310,,,,Private,Mecklenburg,5,2530000,MECKABC.COM,1958
Mecklenburg County ABC Store,19701 Statesville Rd,Cornelius,NC,28031,8502,Pam,Ussery,Manager,7047315900,Liquors-Retail,445310,,,,,Private,Mecklenburg,4,2024000,MECKABC.COM,1958
Mecklenburg County ABC Store,9630 University City Blvd # A,Charlotte,NC,28213,3574,Rodney,Moore,Manager,7045931185,Liquors-Retail,445310,445310,,,,Private,Mecklenburg,4,2024000,MECKABC.COM,1958
Mecklenburg County ABC Store,3425 Pineville Matthews Rd,Charlotte,NC,28226,9324,Beverly,Roark,Manager,7045404217,Liquors-Retail,445310,445310,,,,Private,Mecklenburg,3,1518000,MECKABC.COM,1958
Mecklenburg County ABC Store,3333 N Tryon St,Charlotte,NC,28206,2050,Ryan,Smith,Manager,7045883442,Liquors-Retail,445310,445310,,,,Private,Mecklenburg,10,5060000,MECKABC.COM,1958
Mecklenburg County ABC Store,7204 E Independence Blvd,Charlotte,NC,28227,9423,Wayne,Munford,Manager,7045374491,Liquors-Retail,445310,,,,,Private,Mecklenburg,4,2024000,MECKABC.COM,1958
Mecklenburg County ABC Store,7044 Brighton Park Dr,Mint Hill,NC,28227,7971,,,,7047162266,Liquors-Retail,445310,,,,,Private,Mecklenburg,4,2024000,MECKABC.COM,2018
